SalesOrderNumber,OrderDate,ProductKey,SalesTerritoryKey,OrderQuantity,UnitPrice,SalesAmount,TotalProductCost
SO44163,2011-03-06 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44164,2011-03-06 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44165,2011-03-06 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44166,2011-03-06 00:00:00.000,338,1,1,699.0982,699.0982,413.1463
SO44167,2011-03-06 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44168,2011-03-07 00:00:00.000,313,7,1,3578.27,3578.27,2171.2942
SO44169,2011-03-07 00:00:00.000,311,1,1,3578.27,3578.27,2171.2942
SO44170,2011-03-07 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44171,2011-03-07 00:00:00.000,313,4,1,3578.27,3578.27,2171.2942
SO44172,2011-03-07 00:00:00.000,338,4,1,699.0982,699.0982,413.1463
SO44173,2011-03-08 00:00:00.000,312,10,1,3578.27,3578.27,2171.2942
SO44174,2011-03-08 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44175,2011-03-08 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44176,2011-03-09 00:00:00.000,314,7,1,3578.27,3578.27,2171.2942
SO44177,2011-03-09 00:00:00.000,350,10,1,3374.99,3374.99,1898.0944
SO44178,2011-03-09 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44179,2011-03-09 00:00:00.000,350,1,1,3374.99,3374.99,1898.0944
SO44180,2011-03-09 00:00:00.000,347,9,1,3399.99,3399.99,1912.1544
SO44181,2011-03-09 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44182,2011-03-09 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44183,2011-03-10 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44184,2011-03-10 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44185,2011-03-10 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44186,2011-03-12 00:00:00.000,347,4,1,3399.99,3399.99,1912.1544
SO44187,2011-03-12 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44188,2011-03-13 00:00:00.000,334,10,1,699.0982,699.0982,413.1463
SO44189,2011-03-13 00:00:00.000,322,10,1,699.0982,699.0982,413.1463
SO44190,2011-03-13 00:00:00.000,348,9,1,3374.99,3374.99,1898.0944
SO44191,2011-03-13 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44192,2011-03-14 00:00:00.000,312,8,1,3578.27,3578.27,2171.2942
SO44193,2011-03-14 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44194,2011-03-14 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44195,2011-03-14 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44196,2011-03-14 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44197,2011-03-15 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44198,2011-03-15 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44199,2011-03-15 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44200,2011-03-15 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44201,2011-03-16 00:00:00.000,313,7,1,3578.27,3578.27,2171.2942
SO44202,2011-03-16 00:00:00.000,311,4,1,3578.27,3578.27,2171.2942
SO44203,2011-03-16 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44204,2011-03-16 00:00:00.000,336,4,1,699.0982,699.0982,413.1463
SO44205,2011-03-16 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44206,2011-03-17 00:00:00.000,347,10,1,3399.99,3399.99,1912.1544
SO44207,2011-03-17 00:00:00.000,313,4,1,3578.27,3578.27,2171.2942
SO44208,2011-03-17 00:00:00.000,347,4,1,3399.99,3399.99,1912.1544
SO44209,2011-03-17 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44210,2011-03-18 00:00:00.000,310,10,1,3578.27,3578.27,2171.2942
SO44211,2011-03-18 00:00:00.000,313,4,1,3578.27,3578.27,2171.2942
SO44212,2011-03-18 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44213,2011-03-18 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44214,2011-03-18 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44215,2011-03-19 00:00:00.000,312,1,1,3578.27,3578.27,2171.2942
SO44216,2011-03-19 00:00:00.000,314,8,1,3578.27,3578.27,2171.2942
SO44217,2011-03-19 00:00:00.000,310,1,1,3578.27,3578.27,2171.2942
SO44218,2011-03-19 00:00:00.000,311,6,1,3578.27,3578.27,2171.2942
SO44219,2011-03-19 00:00:00.000,338,4,1,699.0982,699.0982,413.1463
SO44220,2011-03-19 00:00:00.000,345,9,1,3399.99,3399.99,1912.1544
SO44221,2011-03-19 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44222,2011-03-19 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44223,2011-03-20 00:00:00.000,310,10,1,3578.27,3578.27,2171.2942
SO44224,2011-03-20 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44225,2011-03-21 00:00:00.000,322,10,1,699.0982,699.0982,413.1463
SO44226,2011-03-21 00:00:00.000,313,7,1,3578.27,3578.27,2171.2942
SO44227,2011-03-21 00:00:00.000,349,7,1,3374.99,3374.99,1898.0944
SO44228,2011-03-21 00:00:00.000,344,10,1,3399.99,3399.99,1912.1544
SO44229,2011-03-21 00:00:00.000,344,1,1,3399.99,3399.99,1912.1544
SO44230,2011-03-21 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44231,2011-03-21 00:00:00.000,334,7,1,699.0982,699.0982,413.1463
SO44232,2011-03-21 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44233,2011-03-22 00:00:00.000,310,10,1,3578.27,3578.27,2171.2942
SO44234,2011-03-22 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44235,2011-03-22 00:00:00.000,313,6,1,3578.27,3578.27,2171.2942
SO44236,2011-03-22 00:00:00.000,312,1,1,3578.27,3578.27,2171.2942
SO44237,2011-03-22 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44238,2011-03-22 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44239,2011-03-23 00:00:00.000,311,7,1,3578.27,3578.27,2171.2942
SO44240,2011-03-23 00:00:00.000,311,8,1,3578.27,3578.27,2171.2942
SO44241,2011-03-23 00:00:00.000,313,4,1,3578.27,3578.27,2171.2942
SO44242,2011-03-23 00:00:00.000,313,1,1,3578.27,3578.27,2171.2942
SO44243,2011-03-23 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44244,2011-03-23 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44245,2011-03-23 00:00:00.000,330,9,1,699.0982,699.0982,413.1463
SO44246,2011-03-24 00:00:00.000,312,7,1,3578.27,3578.27,2171.2942
SO44247,2011-03-24 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44248,2011-03-24 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44249,2011-03-25 00:00:00.000,313,10,1,3578.27,3578.27,2171.2942
SO44250,2011-03-25 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44251,2011-03-25 00:00:00.000,311,4,1,3578.27,3578.27,2171.2942
SO44252,2011-03-26 00:00:00.000,312,10,1,3578.27,3578.27,2171.2942
SO44253,2011-03-26 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44254,2011-03-26 00:00:00.000,314,1,1,3578.27,3578.27,2171.2942
SO44255,2011-03-26 00:00:00.000,340,4,1,699.0982,699.0982,413.1463
SO44256,2011-03-26 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44257,2011-03-27 00:00:00.000,313,7,1,3578.27,3578.27,2171.2942
SO44258,2011-03-27 00:00:00.000,310,8,1,3578.27,3578.27,2171.2942
SO44259,2011-03-27 00:00:00.000,312,1,1,3578.27,3578.27,2171.2942
SO44260,2011-03-27 00:00:00.000,312,1,1,3578.27,3578.27,2171.2942
SO44261,2011-03-27 00:00:00.000,312,6,1,3578.27,3578.27,2171.2942
SO44262,2011-03-27 00:00:00.000,322,10,1,699.0982,699.0982,413.1463
SO44263,2011-03-27 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44264,2011-03-27 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44265,2011-03-27 00:00:00.000,320,9,1,699.0982,699.0982,413.1463
SO44266,2011-03-27 00:00:00.000,336,9,1,699.0982,699.0982,413.1463
SO44267,2011-03-28 00:00:00.000,336,8,1,699.0982,699.0982,413.1463
SO44268,2011-03-28 00:00:00.000,312,10,1,3578.27,3578.27,2171.2942
SO44269,2011-03-29 00:00:00.000,326,4,1,699.0982,699.0982,413.1463
SO44270,2011-03-30 00:00:00.000,314,10,1,3578.27,3578.27,2171.2942
SO44271,2011-03-30 00:00:00.000,314,10,1,3578.27,3578.27,2171.2942
SO44272,2011-03-30 00:00:00.000,311,7,1,3578.27,3578.27,2171.2942
SO44273,2011-03-30 00:00:00.000,311,4,1,3578.27,3578.27,2171.2942
SO44274,2011-03-30 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44275,2011-03-30 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44276,2011-03-30 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44277,2011-03-30 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44278,2011-03-30 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44279,2011-03-30 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44320,2011-03-31 00:00:00.000,314,10,1,3578.27,3578.27,2171.2942
SO44321,2011-03-31 00:00:00.000,311,1,1,3578.27,3578.27,2171.2942
SO44322,2011-03-31 00:00:00.000,328,7,1,699.0982,699.0982,413.1463
SO44323,2011-03-31 00:00:00.000,344,9,1,3399.99,3399.99,1912.1544
SO44324,2011-04-01 00:00:00.000,311,7,1,3578.27,3578.27,2171.2942
SO44325,2011-04-01 00:00:00.000,351,9,1,3374.99,3374.99,1898.0944
SO44326,2011-04-01 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44327,2011-04-02 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44328,2011-04-02 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44329,2011-04-02 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44330,2011-04-02 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44331,2011-04-03 00:00:00.000,311,1,1,3578.27,3578.27,2171.2942
SO44332,2011-04-03 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44333,2011-04-04 00:00:00.000,345,10,1,3399.99,3399.99,1912.1544
SO44334,2011-04-04 00:00:00.000,311,4,1,3578.27,3578.27,2171.2942
SO44335,2011-04-04 00:00:00.000,324,10,1,699.0982,699.0982,413.1463
SO44336,2011-04-04 00:00:00.000,345,1,1,3399.99,3399.99,1912.1544
SO44337,2011-04-04 00:00:00.000,351,9,1,3374.99,3374.99,1898.0944
SO44338,2011-04-04 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44339,2011-04-04 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44340,2011-04-04 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44341,2011-04-05 00:00:00.000,348,4,1,3374.99,3374.99,1898.0944
SO44342,2011-04-05 00:00:00.000,320,1,1,699.0982,699.0982,413.1463
SO44343,2011-04-05 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44344,2011-04-06 00:00:00.000,310,10,1,3578.27,3578.27,2171.2942
SO44345,2011-04-06 00:00:00.000,313,4,1,3578.27,3578.27,2171.2942
SO44346,2011-04-06 00:00:00.000,336,4,1,699.0982,699.0982,413.1463
SO44347,2011-04-06 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44348,2011-04-07 00:00:00.000,313,10,1,3578.27,3578.27,2171.2942
SO44349,2011-04-07 00:00:00.000,311,4,1,3578.27,3578.27,2171.2942
SO44350,2011-04-07 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44351,2011-04-07 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44352,2011-04-07 00:00:00.000,311,1,1,3578.27,3578.27,2171.2942
SO44353,2011-04-07 00:00:00.000,326,4,1,699.0982,699.0982,413.1463
SO44354,2011-04-07 00:00:00.000,336,4,1,699.0982,699.0982,413.1463
SO44355,2011-04-07 00:00:00.000,347,9,1,3399.99,3399.99,1912.1544
SO44356,2011-04-07 00:00:00.000,345,9,1,3399.99,3399.99,1912.1544
SO44357,2011-04-07 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44358,2011-04-07 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44359,2011-04-08 00:00:00.000,311,10,1,3578.27,3578.27,2171.2942
SO44360,2011-04-08 00:00:00.000,311,10,1,3578.27,3578.27,2171.2942
SO44361,2011-04-08 00:00:00.000,310,8,1,3578.27,3578.27,2171.2942
SO44362,2011-04-08 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44363,2011-04-08 00:00:00.000,312,1,1,3578.27,3578.27,2171.2942
SO44364,2011-04-08 00:00:00.000,348,9,1,3374.99,3374.99,1898.0944
SO44365,2011-04-08 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44366,2011-04-08 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44367,2011-04-08 00:00:00.000,328,9,1,699.0982,699.0982,413.1463
SO44368,2011-04-09 00:00:00.000,314,10,1,3578.27,3578.27,2171.2942
SO44369,2011-04-09 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44370,2011-04-09 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44371,2011-04-09 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44372,2011-04-09 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44373,2011-04-10 00:00:00.000,310,8,1,3578.27,3578.27,2171.2942
SO44374,2011-04-10 00:00:00.000,310,10,1,3578.27,3578.27,2171.2942
SO44375,2011-04-10 00:00:00.000,310,10,1,3578.27,3578.27,2171.2942
SO44376,2011-04-10 00:00:00.000,349,8,1,3374.99,3374.99,1898.0944
SO44377,2011-04-10 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44378,2011-04-10 00:00:00.000,349,1,1,3374.99,3374.99,1898.0944
SO44379,2011-04-10 00:00:00.000,351,9,1,3374.99,3374.99,1898.0944
SO44380,2011-04-10 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44381,2011-04-11 00:00:00.000,313,10,1,3578.27,3578.27,2171.2942
SO44382,2011-04-11 00:00:00.000,347,10,1,3399.99,3399.99,1912.1544
SO44383,2011-04-11 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44384,2011-04-11 00:00:00.000,311,4,1,3578.27,3578.27,2171.2942
SO44385,2011-04-11 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44386,2011-04-11 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44387,2011-04-11 00:00:00.000,351,9,1,3374.99,3374.99,1898.0944
SO44388,2011-04-11 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44389,2011-04-11 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44390,2011-04-11 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44391,2011-04-11 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44392,2011-04-11 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44393,2011-04-12 00:00:00.000,345,8,1,3399.99,3399.99,1912.1544
SO44394,2011-04-12 00:00:00.000,313,1,1,3578.27,3578.27,2171.2942
SO44395,2011-04-12 00:00:00.000,314,1,1,3578.27,3578.27,2171.2942
SO44396,2011-04-12 00:00:00.000,345,4,1,3399.99,3399.99,1912.1544
SO44397,2011-04-12 00:00:00.000,330,4,1,699.0982,699.0982,413.1463
SO44398,2011-04-12 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44399,2011-04-13 00:00:00.000,311,1,1,3578.27,3578.27,2171.2942
SO44400,2011-04-13 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44401,2011-04-13 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44402,2011-04-14 00:00:00.000,314,8,1,3578.27,3578.27,2171.2942
SO44403,2011-04-14 00:00:00.000,350,6,1,3374.99,3374.99,1898.0944
SO44404,2011-04-15 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44405,2011-04-15 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44406,2011-04-15 00:00:00.000,313,4,1,3578.27,3578.27,2171.2942
SO44407,2011-04-15 00:00:00.000,351,9,1,3374.99,3374.99,1898.0944
SO44408,2011-04-15 00:00:00.000,351,9,1,3374.99,3374.99,1898.0944
SO44409,2011-04-15 00:00:00.000,320,9,1,699.0982,699.0982,413.1463
SO44410,2011-04-16 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44411,2011-04-16 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44412,2011-04-16 00:00:00.000,349,9,1,3374.99,3374.99,1898.0944
SO44413,2011-04-17 00:00:00.000,310,8,1,3578.27,3578.27,2171.2942
SO44414,2011-04-17 00:00:00.000,311,4,1,3578.27,3578.27,2171.2942
SO44415,2011-04-17 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44416,2011-04-17 00:00:00.000,345,9,1,3399.99,3399.99,1912.1544
SO44417,2011-04-17 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44418,2011-04-17 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44419,2011-04-17 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44420,2011-04-17 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44421,2011-04-18 00:00:00.000,313,8,1,3578.27,3578.27,2171.2942
SO44422,2011-04-18 00:00:00.000,326,8,1,699.0982,699.0982,413.1463
SO44423,2011-04-18 00:00:00.000,313,4,1,3578.27,3578.27,2171.2942
SO44424,2011-04-18 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44425,2011-04-18 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44426,2011-04-19 00:00:00.000,314,8,1,3578.27,3578.27,2171.2942
SO44427,2011-04-19 00:00:00.000,314,10,1,3578.27,3578.27,2171.2942
SO44428,2011-04-19 00:00:00.000,313,4,1,3578.27,3578.27,2171.2942
SO44429,2011-04-19 00:00:00.000,314,1,1,3578.27,3578.27,2171.2942
SO44430,2011-04-19 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44431,2011-04-19 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44432,2011-04-20 00:00:00.000,314,10,1,3578.27,3578.27,2171.2942
SO44433,2011-04-20 00:00:00.000,312,1,1,3578.27,3578.27,2171.2942
SO44434,2011-04-20 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44435,2011-04-21 00:00:00.000,312,1,1,3578.27,3578.27,2171.2942
SO44436,2011-04-21 00:00:00.000,322,6,1,699.0982,699.0982,413.1463
SO44437,2011-04-21 00:00:00.000,344,9,1,3399.99,3399.99,1912.1544
SO44438,2011-04-21 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44439,2011-04-22 00:00:00.000,310,10,1,3578.27,3578.27,2171.2942
SO44440,2011-04-22 00:00:00.000,312,7,1,3578.27,3578.27,2171.2942
SO44441,2011-04-22 00:00:00.000,312,6,1,3578.27,3578.27,2171.2942
SO44442,2011-04-22 00:00:00.000,334,1,1,699.0982,699.0982,413.1463
SO44443,2011-04-22 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44444,2011-04-24 00:00:00.000,311,8,1,3578.27,3578.27,2171.2942
SO44445,2011-04-25 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44446,2011-04-25 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44447,2011-04-26 00:00:00.000,312,7,1,3578.27,3578.27,2171.2942
SO44448,2011-04-26 00:00:00.000,311,1,1,3578.27,3578.27,2171.2942
SO44449,2011-04-26 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44450,2011-04-26 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44451,2011-04-26 00:00:00.000,313,1,1,3578.27,3578.27,2171.2942
SO44452,2011-04-26 00:00:00.000,332,10,1,699.0982,699.0982,413.1463
SO44453,2011-04-26 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44454,2011-04-26 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44455,2011-04-26 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44456,2011-04-26 00:00:00.000,320,9,1,699.0982,699.0982,413.1463
SO44457,2011-04-27 00:00:00.000,311,1,1,3578.27,3578.27,2171.2942
SO44458,2011-04-27 00:00:00.000,314,1,1,3578.27,3578.27,2171.2942
SO44459,2011-04-27 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44460,2011-04-27 00:00:00.000,334,10,1,699.0982,699.0982,413.1463
SO44461,2011-04-27 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44462,2011-04-28 00:00:00.000,311,10,1,3578.27,3578.27,2171.2942
SO44463,2011-04-28 00:00:00.000,332,8,1,699.0982,699.0982,413.1463
SO44464,2011-04-28 00:00:00.000,314,6,1,3578.27,3578.27,2171.2942
SO44465,2011-04-28 00:00:00.000,320,1,1,699.0982,699.0982,413.1463
SO44466,2011-04-28 00:00:00.000,334,6,1,699.0982,699.0982,413.1463
SO44467,2011-04-28 00:00:00.000,346,9,1,3399.99,3399.99,1912.1544
SO44468,2011-04-28 00:00:00.000,351,9,1,3374.99,3374.99,1898.0944
SO44469,2011-04-28 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44470,2011-04-28 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44471,2011-04-28 00:00:00.000,322,9,1,699.0982,699.0982,413.1463
SO44472,2011-04-29 00:00:00.000,312,8,1,3578.27,3578.27,2171.2942
SO44473,2011-04-29 00:00:00.000,312,1,1,3578.27,3578.27,2171.2942
SO44474,2011-04-29 00:00:00.000,330,4,1,699.0982,699.0982,413.1463
SO44475,2011-04-29 00:00:00.000,345,9,1,3399.99,3399.99,1912.1544
SO44476,2011-04-29 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44477,2011-04-29 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44478,2011-04-29 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44479,2011-04-30 00:00:00.000,350,8,1,3374.99,3374.99,1898.0944
SO44480,2011-04-30 00:00:00.000,350,4,1,3374.99,3374.99,1898.0944
SO44571,2011-05-01 00:00:00.000,347,8,1,3399.99,3399.99,1912.1544
SO44572,2011-05-01 00:00:00.000,314,1,1,3578.27,3578.27,2171.2942
SO44573,2011-05-01 00:00:00.000,347,4,1,3399.99,3399.99,1912.1544
SO44574,2011-05-01 00:00:00.000,349,9,1,3374.99,3374.99,1898.0944
SO44575,2011-05-01 00:00:00.000,344,9,1,3399.99,3399.99,1912.1544
SO44576,2011-05-01 00:00:00.000,313,1,1,3578.27,3578.27,2171.2942
SO44577,2011-05-02 00:00:00.000,314,1,1,3578.27,3578.27,2171.2942
SO44578,2011-05-02 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44579,2011-05-02 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44580,2011-05-03 00:00:00.000,314,8,1,3578.27,3578.27,2171.2942
SO44581,2011-05-03 00:00:00.000,348,9,1,3374.99,3374.99,1898.0944
SO44582,2011-05-03 00:00:00.000,346,9,1,3399.99,3399.99,1912.1544
SO44583,2011-05-03 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44584,2011-05-04 00:00:00.000,313,1,1,3578.27,3578.27,2171.2942
SO44585,2011-05-04 00:00:00.000,312,1,1,3578.27,3578.27,2171.2942
SO44586,2011-05-04 00:00:00.000,314,1,1,3578.27,3578.27,2171.2942
SO44587,2011-05-04 00:00:00.000,311,4,1,3578.27,3578.27,2171.2942
SO44588,2011-05-04 00:00:00.000,342,6,1,699.0982,699.0982,413.1463
SO44589,2011-05-04 00:00:00.000,346,9,1,3399.99,3399.99,1912.1544
SO44590,2011-05-05 00:00:00.000,310,8,1,3578.27,3578.27,2171.2942
SO44591,2011-05-05 00:00:00.000,330,7,1,699.0982,699.0982,413.1463
SO44592,2011-05-05 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44593,2011-05-05 00:00:00.000,313,4,1,3578.27,3578.27,2171.2942
SO44594,2011-05-05 00:00:00.000,310,9,1,3578.27,3578.27,2171.2942
SO44595,2011-05-05 00:00:00.000,345,9,1,3399.99,3399.99,1912.1544
SO44596,2011-05-05 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44597,2011-05-06 00:00:00.000,310,7,1,3578.27,3578.27,2171.2942
SO44598,2011-05-06 00:00:00.000,348,8,1,3374.99,3374.99,1898.0944
SO44599,2011-05-06 00:00:00.000,310,1,1,3578.27,3578.27,2171.2942
SO44600,2011-05-06 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44601,2011-05-06 00:00:00.000,345,9,1,3399.99,3399.99,1912.1544
SO44602,2011-05-07 00:00:00.000,314,10,1,3578.27,3578.27,2171.2942
SO44603,2011-05-07 00:00:00.000,342,10,1,699.0982,699.0982,413.1463
SO44604,2011-05-07 00:00:00.000,322,8,1,699.0982,699.0982,413.1463
SO44605,2011-05-07 00:00:00.000,314,4,1,3578.27,3578.27,2171.2942
SO44606,2011-05-07 00:00:00.000,313,1,1,3578.27,3578.27,2171.2942
SO44607,2011-05-07 00:00:00.000,310,4,1,3578.27,3578.27,2171.2942
SO44608,2011-05-07 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44609,2011-05-07 00:00:00.000,311,9,1,3578.27,3578.27,2171.2942
SO44610,2011-05-07 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44611,2011-05-08 00:00:00.000,314,8,1,3578.27,3578.27,2171.2942
SO44612,2011-05-08 00:00:00.000,311,4,1,3578.27,3578.27,2171.2942
SO44613,2011-05-08 00:00:00.000,313,1,1,3578.27,3578.27,2171.2942
SO44614,2011-05-08 00:00:00.000,312,4,1,3578.27,3578.27,2171.2942
SO44615,2011-05-08 00:00:00.000,314,1,1,3578.27,3578.27,2171.2942
SO44616,2011-05-08 00:00:00.000,314,1,1,3578.27,3578.27,2171.2942
SO44617,2011-05-08 00:00:00.000,313,1,1,3578.27,3578.27,2171.2942
SO44618,2011-05-08 00:00:00.000,314,9,1,3578.27,3578.27,2171.2942
SO44619,2011-05-09 00:00:00.000,312,8,1,3578.27,3578.27,2171.2942
SO44620,2011-05-09 00:00:00.000,312,9,1,3578.27,3578.27,2171.2942
SO44621,2011-05-09 00:00:00.000,313,9,1,3578.27,3578.27,2171.2942
SO44622,2011-05-09 00:00:00.000,311,8,1,3578.27,3578.27,2171.2942
SO44623,2011-05-10 00:00:00.000,312,7,1,3578.27,3578.27,2171.2942
SO44624,2011-05-10 00:00:00.000,342,8,1,699.0982,699.0982,413.1463
